0.193008 0.026696 0.146718 0.188487 0.0361455 0.0123265 0.083127 0.0594297 0.00911063 0.00403103 0.0839782 0.06974 0.0360871 0.0327679 0.0781049 0.0133264 0.0173516 0.00615699 0.0964157 0.633559 0.142052 0.00932606 0.629463 0.491541 0.0606972 0.0371436 0.113719 0.0349772 0.261921 0.109737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483427 0.293268 0 0.126421 0.334806 0.217241 0 0 0 Alexey Repik ,Andrei Guriev & family ,Chairul Tanjung ,Vagit Alekperov ,Leonid Fedun ,German Khan ,
0.188859 0.020173 0.184067 0.215984 0.0357771 0.0107886 0.0927897 0.0493471 0.007622 0 0.0711053 0.0631718 0.0372527 0.0401678 0.0618314 0.00933367 0.0169585 0.00619338 0.0774376 0.660717 0.201493 0.0117954 0.699913 0.540921 0.0759277 0.0234009 0.120365 0.0402534 0.199131 0.0925675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.812515 0.860723 0.0721021 0.147719 0.357427 0.114967 0 0.143971 0.097247 Gennady Timchenko ,Alexey Mordashov & family ,Leonid Mikhelson & family ,Vladimir Lisin ,Dmitry Mazepin ,Igor Rotenberg ,
0.205134 0 0.262591 0.29378 0.0445018 0.00718539 0.0319042 0.0293003 0.00968326 0 0.0170195 0.0731759 0.0541209 0.046691 0.0170817 0.0098943 0.0121933 0.00982913 0.0810479 0.641466 0.298556 0.0136696 0.850698 0.59107 0.0836148 0 0.141949 0.0514702 0.131896 0.0956174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.337839 0.778981 0.641891 0.891211 0.23244 0.22252 0 0 0 Albert Avdolyan ,Roman Trotsenko ,Vladimir Potanin ,Andrei Molchanov ,Julio Ponce Lerou ,Sebastian Piñera & family ,
0.200478 0 0.312123 0.332173 0.0533606 0.00576397 0.0148134 0.0292074 0.0058297 0 0.00583913 0.0760449 0.0119028 0.0233943 0.0146158 0.00891312 0.00586888 0.0117944 0.088356 0.612649 0.353442 0.0133296 0.820908 0.703129 0.0885032 0 0.14665 0.0617182 0 0.111711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0557481 0.887247 0.964778 0.942649 0.228394 0.267963 0 0 0 Guo Zhenyu & family ,Zhang Guiping & family ,Huang Guanlin ,Hoi Kin Hong ,Shen Guojun ,Ma Jianrong ,
0.199276 0 0.409824 0.188828 0.0700178 0.00757397 0.00780795 0.0344842 0.00388186 0 0 0.0959649 0.00393031 0.0230635 0.0153919 0.0116966 0.00394914 0.015488 0.108098 0.601386 0.374799 0.0110282 0.764882 0.691156 0.116214 0 0.19263 0 0 0.146654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Ding Shijia ,Zhang Wenzhong ,Zhaobai Jiang ,Miao Shouliang ,Wang Changtian ,Mi Enhua ,
0.194859 0 0.478345 0.220412 0.00453032 0.00883204 0.00911407 0.0402495 0 0 0 0.0717214 0.00458825 0.0269123 0.0179599 0.0136542 0.0046058 0.0180693 0.0810068 0.634385 0.374799 0.0110327 0.743767 0.639455 0.135646 0 0.224899 0 0 0.143726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Shen Xiqiang & family ,Kai Wu ,Zhou Zongwen & family ,Wang Zhenhua ,Cai Kui ,Wang Jianlin ,
0.174908 0 0.631494 0.231596 0.00597754 0.00584056 0 0.0118402 0 0 0 0.0594373 0 0.0119792 0.0118958 0.0060703 0 0.0238694 0 0.625831 0.374799 0.010277 0.982062 0.523843 0.179127 0 0.29703 0 0 0.0358422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Zhenda Huang & family ,Xicheng Wang & family ,Zhang Xuexin & family ,Ye Fan & family ,Bai Baokun ,Wang Linpeng ,
0.110344 0 0.22598 0.486492 0.0125713 0.0122859 0 0.0248961 0 0 0 0.124876 0 0.0251439 0.0249563 0.0127233 0 0.0500755 0 0.654399 0.374799 0.0123465 0.987763 0 0.376159 0 0.623841 0 0 0.0123016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Cai Jianyong ,Xie Bingzheng & family ,Chen Yin ,Tang Aoqi & family ,Pan Longquan ,Chang Jianming & family ,
0.119336 0 0.0260486 0.737486 0 0 0 0.0527211 0 0 0 0.183745 0 0 0 0 0 0 0 0.679516 0.374799 0.0181797 0.974225 0 0 0 1 0 0 0.0260486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Roberto Hernandez Ramirez ,V. Prem Watsa ,Alberto Alcocer ,Juan Carlos Escotet ,Ji Qi ,Chen Hua ,
0.0835581 0 0.325541 0 0 0 0 0.674459 0 0 0 0 0 0 0 0 0 0 0 0.889068 0.374799 0.000129649 0.99995 0 0 0 1 0 0 0.325547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Wei Ing-Chou ,Fu Guangming & family ,Chen Xianbao & family ,Wei Yin-Heng ,Lin Muqin & family ,Xu Shihui ,
0.0697136 0 0.959849 0 3.81221e-06 0 8.84675e-06 0.040091 1.64481e-06 8.83947e-07 0 0 0 0 2.01227e-05 0 5.88042e-06 1.33742e-05 5.59646e-06 0.956269 0.374799 0.000225354 0.994641 0 0 1.44348e-05 0.999986 0 0 0.959849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Pierre Karl Péladeau ,Zhang Chuanwei & family ,Xinghai Zhang & family ,Fu Mingkang & family ,Tianjiang Jia & family ,Chu Jian ,
0.0686641 0 0.974118 0 4.91432e-05 0 6.23956e-05 0.0255621 0 0 3.03232e-06 0 0 0 0 0 1.44849e-05 0.000106225 8.4905e-05 0.958962 0.374799 0.000241518 0.995277 0 0 9.99399e-05 0.9999 0 0 0.974118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Pan Shiyi ,Li Shui-po ,Liu Xiucai & family ,Weng Xianding ,Michael Minhong Yu ,Ke Zunhong & family ,
0.0682025 0 0.979462 0 0.000151269 0 0.000150267 0.0201076 0 0 1.74756e-05 0 0 0 0 0 4.11352e-05 7.02226e-05 0 0.961636 0.374799 0.000346492 0.990657 0 0 0.000192241 0.999808 0 0 0.979462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Maria-Elisabeth Schaeffler-Thumann ,Zan Shengda ,Zheng Jianjiang & family ,Zhang Keqiang ,Yi Dasheng ,Jinsheng Ren & family ,
0.0681108 0 0.981536 0 2.02427e-06 0 0 0.0184598 0 0 0 0 0 0 0 0 2.32414e-07 1.27733e-06 2.26435e-07 0.964198 0.374799 0.000260653 0.992438 0 0 0.000293765 0.999706 0 0 0.981536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Chen Xuehua ,Xu Shijun & family ,Ching Bor Tung ,Wenbo Xiang ,Yuequn Tao ,Xu Guozhong & family ,
0.0667905 0 0.999681 0.000105629 0.000103672 0 8.37246e-06 0 0 0 0 0 0 9.95826e-06 1.23267e-05 6.59621e-06 2.00603e-06 6.87946e-05 1.07549e-06 0.971129 0.374799 0.000136825 0.999901 0.000452801 0 4.99514e-07 0.999546 0 8.4748e-07 0.99934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Yu Peidi ,Wang Jianguo ,Mao Zhongwu ,Zhu Xingliang ,Li Jiaquan ,Shuifu Wang ,
0.0668372 0 0.999737 8.59308e-05 8.72593e-05 0 6.92164e-06 3.34035e-07 0 0 0 2.86592e-07 0 7.39714e-06 9.5958e-06 4.54897e-06 1.69134e-06 5.69316e-05 2.52148e-06 0.971193 0.374799 0.000136244 0.999918 0.000410068 0 1.22097e-06 0.999587 0 1.6597e-06 0.99943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09045 0.957181 0.226528 0.28571 0 0 0 Lu Zongjun ,Xiang Guangming & family ,Chen Baohua ,Weimin Du ,Zhen Li & family ,Bai Houshan ,
0.0668884 0 0.999823 9.24562e-05 6.64121e-06 0 2.35318e-05 3.72038e-06 0 0 0 3.27527e-06 0 0 1.13788e-06 4.38894e-07 1.5221e-05 0 3.02819e-05 0.971212 0.374798 0.00013665 0.999956 0.000409206 0 1.48008e-05 0.999557 0 1.85464e-05 0.999462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09045 0.957176 0.226529 0.285708 0 0 0 Zheng Xiaodong ,Ren Jianhua ,Xu Jiangnan ,Li Li ,Guangwei Liang ,Kangbao Ke & family ,
0.0668974 0 0.999761 0.00011544 9.97695e-06 0 3.29769e-05 7.96979e-07 0 0 1.43047e-07 8.39975e-06 0 0 3.74124e-06 1.42236e-06 2.34507e-05 0 4.25692e-05 0.971183 0.374796 0.000135987 0.999946 3.48705e-05 0 2.05098e-05 0.999923 0 2.18361e-05 0.999237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09044 0.957164 0.226531 0.285706 0 0 0 Lyu Yixiong ,Wei Huang ,Xiuguo Tang ,Hu Rongda & family ,Lin Fanlian ,Jin Lei & family ,
0.188282 0.0246639 0.126756 0.116752 0.0388697 0.0159102 0.100409 0.0626497 0.0176928 0.0120077 0.0968704 0.0856793 0.0380689 0.0329234 0.0629293 0.0164846 0.0233545 0.00504397 0.122934 0.61284 0.0698672 0.00854412 0.582627 0.480618 0.0629492 0.0389297 0.097827 0.0317726 0.287904 0.140703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000626208 0 0 0 0 0 0 0.242392 0 0 Lance Gokongwei ,Sybill Storz ,Henry Sy Jr. ,Kenzo Tsujimoto ,Hans Sy ,Herbert Sy ,
0.19109 0.025766 0.13254 0.1091 0.0396836 0.0143376 0.0932927 0.0601894 0.0149753 0.0107669 0.0886892 0.0960933 0.0415907 0.0336189 0.0675193 0.0150671 0.0242541 0.0050097 0.127507 0.619029 0.0775024 0.00804919 0.594204 0.480897 0.0545955 0.037518 0.0978213 0.0315955 0.297573 0.137592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000708218 0.254779 0 0 0.0629681 0.227591 0.190334 0.465251 0 0 Harley Sy ,Ricardo Salinas Pliego & family ,Ivan Chrenko ,Brandt Louie ,Richard Fortin ,Alain Bouchard ,
0.192845 0.0297714 0.163587 0.0972264 0.0403033 0.0137471 0.0927217 0.0640209 0.0101654 0.00449874 0.0936654 0.0777742 0.0402469 0.0365478 0.0871045 0.0148624 0.0193556 0.0068658 0.107535 0.631431 0.115203 0.00809701 0.586741 0.479506 0.0551016 0.0414195 0.0928005 0.0390117 0.292161 0.122386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.543611 0.218845 0 0.0306555 0.347283 0.20936 0 0 0 Eddy Kusnadi Sariaatmadja ,Prajogo Pangestu ,Theodore Rachmat ,Kiki Barki ,Edwin Soeryadjaya ,Djoko Susanto ,
0.187829 0.023896 0.21799 0.074911 0.0423723 0.0127824 0.109923 0.0548337 0.00903459 0 0.0842379 0.0748309 0.0441344 0.0475892 0.0732485 0.0110527 0.0200927 0.00733539 0.091735 0.662348 0.169484 0.0102839 0.644511 0.530834 0.0697855 0.0277136 0.0880403 0.0476935 0.235933 0.109663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96977 0.846469 0 0 0.381588 0.0834442 0 0.219974 0.165493 Bulat Utemuratov ,Vladimir Kim ,Miguel Krigsner ,Alexandre Grendene Bartelle ,Andre Esteves ,Jorge Moll Filho & family ,
0.20865 0 0.348849 0.0680517 0.0591161 0.00956065 0.0423932 0.0324725 0.0128772 0 0.0226297 0.0972526 0.0719316 0.0620519 0.0227047 0.0131384 0.01621 0.01306 0.107701 0.638062 0.273447 0.0115945 0.801578 0.589624 0.0752092 0 0.0913902 0.0684222 0.175354 0.127056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.461928 0.726718 0.494167 0.869467 0.234389 0.201711 0 0 0 Manuel Lao Hernández ,Jim Pattison ,Kim Jung-woong ,Bang Si-hyuk ,Kwon Hyuk-bin ,Kim Chang-soo ,
0.203026 0 0.443817 0.0585572 0.0758649 0.00820751 0.0210594 0.0332425 0.0082958 0 0.008308 0.108176 0.0169286 0.0332838 0.0207971 0.012665 0.00835273 0.0167759 0.125669 0.596099 0.34441 0.0105223 0.745245 0.748728 0.0797759 0 0.0836781 0.0878177 0 0.158886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0957743 0.865904 0.911631 0.936503 0.229183 0.260458 0 0 0 Mang Yee Chu & family ,Hui Ka Yan ,Chulong Huang ,Jianming Geng ,Cao Renxian ,Wu Xushun & family ,
0.21489 0 0.486599 0.0458929 0.0831458 0.0089976 0.00927259 0.0318416 0.00460843 0 0 0.113952 0.00466754 0.0273905 0.0182796 0.0138853 0.00469016 0.0183923 0.128385 0.576053 0.374799 0.00983611 0.720747 0.820768 0.087472 0 0.0917598 0 0 0.174173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Su Hua ,Wang Junshi & family ,Wu Yingming ,Wang Ren-sheng ,Zhou Jian ,Li Yongxin ,
0.212679 0 0.586384 0.0552717 0.00554888 0.0108304 0.011176 0.0383623 0 0 0 0.0879272 0.00562659 0.0329969 0.0220206 0.0167358 0.00564737 0.0221529 0.0993191 0.611299 0.374799 0.00959714 0.6858 0.783989 0.10541 0 0.110601 0 0 0.176241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Gang Chen ,Zhao Fenggang ,Yuantai Chen ,Junjin Wang ,Lin Lairong & family ,Lu Rongfu ,
0.193865 0 0.834694 0 0.00789104 0.00772086 0 0 0 0 0 0.0785397 0 0.0158419 0.0157303 0.00802008 0 0.0315625 0 0.590212 0.374799 0.00798846 0.97628 0.692428 0.150087 0 0.157485 0 0 0.0473794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Zhang Wanzhen ,Wu Kaiting ,Sze Man Bok ,Wanmao Xu ,Li Chunan ,Li Guoqing ,
0.104456 0 0.462327 0 0.0256853 0.025181 0 0 0 0 0 0.255547 0 0.0515632 0.0511183 0.0259982 0 0.102579 0 0.56834 0.374799 0.00707218 0.974888 0 0.488043 0 0.511957 0 0 0.0250524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Xue Min ,Fumio Kaneko ,Jinxing Qi ,Larry Tanenbaum ,Shi Yifeng ,Gao Yi & family ,
0.12332 0 0.122973 0 0 0 0 0 0 0 0 0.877027 0 0 0 0 0 0 0 0.545146 0.374799 0.0151032 0.87723 0 0 0 1 0 0 0.122973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Tomas Olivo Lopez ,Bill Malhotra ,Bob Gaglardi ,Yang Huiyan & family ,Wenrong Shen ,Wang Zhenghua ,
0.0714001 0 0.975763 0 0 0 0 0 0 0 0 0.0242372 0 0 0 0 0 0 0 0.96012 0.374799 0.000481464 0.99938 0 0 0 1 0 0 0.975763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Qinxiang Shao ,Zhang Hongwei ,Xiu Laigui ,Sun Weijie ,He Zhenggang ,Hui Lin Chit ,
0.0699226 0 0.995054 0 0 0 0 0 0 0 0 0.00494522 0 0 4.5544e-07 0 0 0 0 0.970036 0.374799 0.000201561 0.999728 7.78956e-05 0 0 0.999922 0 0 0.995044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Huang Qiaoling ,Zugen Ni ,He Yamin & family ,Zhang Gongyun ,Cunhui Nan ,Liu Chengyu & family ,
0.0698607 0 0.999531 1.59936e-05 1.55886e-05 4.63241e-05 3.03179e-06 0 0 0 0 0.000370495 0 0 5.50624e-06 5.15622e-07 1.65518e-07 1.11789e-05 0 0.972835 0.374799 0.000142759 0.999999 0.000921695 9.91155e-06 0 0.999068 0 0 0.998265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Chen Jiancheng ,Yi Xianzhong & family ,Hao Hong ,Tang Jinkui & family ,Wu Ying ,Xingjiang Gao ,
